GEOID,pct_asian_nh__estimate,pct_black_nh__estimate,pct_hispanic__estimate,pct_other_nh__estimate,pct_white_nh__estimate,total_pop__estimate,pct_65plus__estimate,pct_bachelors_plus__estimate,pct_foreign_born__estimate,pct_no_vehicle__estimate,pct_poverty__estimate,pct_rent_burdened__estimate,pct_renter__estimate,pct_snap__estimate,pct_transit_commute__estimate,pct_under18__estimate,pct_unemployed__estimate,pct_vacant__estimate,pop_density__estimate,pct_asian_nh__moe,pct_black_nh__moe,pct_hispanic__moe,pct_other_nh__moe,pct_white_nh__moe,total_pop__moe,pct_65plus__moe,pct_bachelors_plus__moe,pct_foreign_born__moe,pct_no_vehicle__moe,pct_poverty__moe,pct_rent_burdened__moe,pct_renter__moe,pct_snap__moe,pct_transit_commute__moe,pct_under18__moe,pct_unemployed__moe,pct_vacant__moe,pop_density__moe,pct_asian_nh__universe,pct_black_nh__universe,pct_hispanic__universe,pct_other_nh__universe,pct_white_nh__universe,total_pop__universe,pct_65plus__universe,pct_bachelors_plus__universe,pct_foreign_born__universe,pct_no_vehicle__universe,pct_poverty__universe,pct_rent_burdened__universe,pct_renter__universe,pct_snap__universe,pct_transit_commute__universe,pct_under18__universe,pct_unemployed__universe,pct_vacant__universe,pop_density__universe,pct_asian_nh__universe_moe,pct_black_nh__universe_moe,pct_hispanic__universe_moe,pct_other_nh__universe_moe,pct_white_nh__universe_moe,total_pop__universe_moe,pct_65plus__universe_moe,pct_bachelors_plus__universe_moe,pct_foreign_born__universe_moe,pct_no_vehicle__universe_moe,pct_poverty__universe_moe,pct_rent_burdened__universe_moe,pct_renter__universe_moe,pct_snap__universe_moe,pct_transit_commute__universe_moe,pct_under18__universe_moe,pct_unemployed__universe_moe,pct_vacant__universe_moe,pop_density__universe_moe,pct_asian_nh__share,pct_black_nh__share,pct_hispanic__share,pct_other_nh__share,pct_white_nh__share,total_pop__share,pct_65plus__share,pct_bachelors_plus__share,pct_foreign_born__share,pct_no_vehicle__share,pct_poverty__share,pct_rent_burdened__share,pct_renter__share,pct_snap__share,pct_transit_commute__share,pct_under18__share,pct_unemployed__share,pct_vacant__share,pop_density__share,pct_asian_nh__share_moe,pct_black_nh__share_moe,pct_hispanic__share_moe,pct_other_nh__share_moe,pct_white_nh__share_moe,total_pop__share_moe,pct_65plus__share_moe,pct_bachelors_plus__share_moe,pct_foreign_born__share_moe,pct_no_vehicle__share_moe,pct_poverty__share_moe,pct_rent_burdened__share_moe,pct_renter__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,pct_under18__share_moe,pct_unemployed__share_moe,pct_vacant__share_moe,pop_density__share_moe
18,13231,4199,11327,3235,35536,67528,12254.598636802273,42562.28895267246,20528.076024678507,33856.33928294791,7179.765529003225,13808.106366563423,31274.485117876426,3787.5977157081547,14269.919072096045,4391.182052161148,2218.5090038980343,9796.415311091014,58373.98435644787,NA,NA,NA,NA,NA,NA,1440.4359088466035,2512.7795373190447,1536.7608864967008,1893.7579400069446,979.5702476556139,1442.297837565978,1677.6642907968176,888.0871259469966,1413.6225107929833,675.7744027479534,435.06261861759793,1024.7994699389274,NA,67528,67528,67528,67528,67528,0,64867.782397114155,56280.5286783973,64867.782397114155,38836.121643695864,64041.53038119878,30283.69447761673,38836.121643695864,38836.121643695864,41523.64778447409,64867.782397114155,44306.39293208784,48632.53695478688,NA,NA,NA,NA,NA,NA,NA,2873.7738960062798,2661.3528122629277,2873.7738960062798,1836.686054398028,2881.78254905238,45729.30262877547,1836.686054398028,1836.686054398028,2266.330654524272,2873.7738960062798,2320.8564423180837,1747.0025941189047,NA,19.593353868025115,6.2181613552896575,16.773782727165027,4.790605378509655,52.62409667101054,NA,18.89165651105634,75.62524722517321,31.646027143347762,87.17744679441671,11.211108613842635,45.595844908451525,80.52937264128975,9.752770244304203,34.36576465093619,6.76943451724427,5.007198413327239,20.14374722050513,NA,NA,NA,NA,NA,NA,NA,2.0568117284503993,2.673075306519626,1.9096909954700474,2.6037985762276743,1.4439973244621858,69.0156422342845,2.038753598266575,2.239756241185316,2.841074446972903,0.9976718585957802,0.9462629644503227,1.9790911453309603,NA
19,22639,5020,17077,9370,166155,220261,47624,132849,43050,76603,14448,26261,65550,4433,44321,27876,6003,29543,125852.45592077808,NA,NA,NA,NA,NA,NA,2425.9587795343928,4374.239248143613,2681.0497943902496,2862.7366277742003,2081.2383333006337,1914.4670276607012,2489.397919176442,848.6825083622261,2463.993303562329,2066.6274458643966,1056.911538398555,2092.7300351454796,NA,220261,220261,220261,220261,220261,0,200290,162150,200290,105790,198547,62642,105790,105790,113410,200290,120961,135333,NA,NA,NA,NA,NA,NA,NA,6028.430724492071,4677.4716460925765,6028.430724492071,2816.48699624195,6027.17819547423,71350.54570919553,2816.48699624195,2816.48699624195,4062.14832323981,6028.430724492071,4283.860641991053,2709.755154990945,NA,10.278260790607506,2.2791143234617115,7.753074761305905,4.254044065903632,75.43550605872124,NA,23.77752259224125,81.92969472710453,21.493833940785862,72.41043576897627,7.276866434647716,41.92235241531241,61.96237829662539,4.190377162302675,39.0803280134027,13.917819162214789,4.962756590967337,21.829856723785035,NA,NA,NA,NA,NA,NA,NA,0.9771799846139804,1.300653114374548,1.171872634649432,1.8990225065492385,1.024694629988749,47.84813874778375,1.678088104180942,0.7944381908487893,1.6616147581311187,0.9429557819908662,0.8559029606904998,1.4832949056263602,NA
20,12993,4201,11216,5890,80309,114609,22372.23860001408,65887.26589048293,22330.41897834792,36894.60480930885,8706.653899273377,12037.996113345329,29892.74352702125,1738.0126934707641,22692.27464949659,14212.07146670748,2991.8132550419796,12047.335632432729,115456.04948688873,NA,NA,NA,NA,NA,NA,1693.623773668811,3122.032788926612,2365.9997313229283,2068.917541674965,1434.9741104680095,1361.904384186383,1704.129533202425,355.95927736362773,1888.3939699588864,1580.9363253536958,880.447169447812,1468.6259720222852,NA,114609,114609,114609,114609,114609,0,96718.99930992084,78123.9385831098,96718.99930992084,50767.855574712,95139.81436568292,28692.837441898104,50767.855574712,50767.855574712,52631.274481492525,96718.99930992084,56123.49179411117,62815.19120714472,NA,NA,NA,NA,NA,NA,NA,4085.781241375497,3335.7479058362987,4085.781241375497,1982.7356965651825,4088.7353737643457,42863.49229185755,1982.7356965651825,1982.7356965651825,2842.3569032389214,4085.781241375497,2952.503733959632,1995.0277111941252,NA,11.336806009999215,3.665506199338621,9.786316955910968,5.139212452774215,70.07215838197698,NA,23.131172530358548,84.33684615169618,23.087934260768765,72.67315980091631,9.151430405159463,41.95470781766289,58.88124126698615,3.4234510672073504,43.11557125122667,14.694187872195752,5.330768203121495,19.179016096129374,NA,NA,NA,NA,NA,NA,NA,1.4530823681330283,1.7328197976716166,2.2434217474982217,2.9243853679985845,1.4561000624562601,62.85453295648702,2.4452655707429054,0.6882849551070246,2.729797717024064,1.5121146918228245,1.5434982532167514,2.2572669940455996,NA
22,2,49,32,14,32,129,0,0,0,0,0,0,0,0,0,0,0,0,93.86851080498573,NA,NA,NA,NA,NA,NA,48.49742261192856,28,14,19.79898987322333,14,28,14,14,14,14,14,14,NA,129,129,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,14,14,14,14,11425.231157398961,14,14,14,14,14,14,NA,1.550387596899225,37.98449612403101,24.8062015503876,10.852713178294573,24.8062015503876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,7647,17320,33989,2792,13021,74769,12100.594126637377,20811.66769698341,20661.775102314954,27944.032709623945,22961.68232248511,15171.867656237773,30266.11848936863,10708.638008022224,17282.028967031798,15386.179346825747,3824.983680158894,3253.0266468581513,97101.20238175527,NA,NA,NA,NA,NA,NA,1515.34379417948,1576.1946014088212,2142.8612585098263,1494.5285697080546,2764.6081234838575,1531.3465194687667,1427.408393244265,870.9987111995769,1575.2280759291095,1656.0638920611223,651.6401827238099,543.687535795654,NA,74769,74769,74769,74769,74769,0,76360.82727203456,54961.021882693254,76360.82727203456,33011.025732803195,73945.16303750688,28860.09120003629,33011.025732803195,33011.025732803195,30590.28476411008,76360.82727203456,35234.11523123289,36264.05237966135,NA,NA,NA,NA,NA,NA,NA,3582.465709399331,2684.442165645351,3582.465709399331,1373.857619669472,3578.915535416699,40265.970381313506,1373.857619669472,1373.857619669472,1795.9614380303606,3582.465709399331,1928.5487070913473,1358.9925289695473,NA,10.227500702162661,23.164680549425565,45.45867939921625,3.7341679038104028,17.41497144538512,NA,15.8465990468243,37.86623134737752,27.058081794619145,84.65060412180964,31.052311441707634,52.57040787251114,91.68487745381707,32.43957971709133,56.495155570790445,20.149309399193207,10.855909549754438,8.970389224020114,NA,NA,NA,NA,NA,NA,NA,1.8399298482512254,2.191781867955206,2.5026951006544627,2.8434958541736517,3.423348827871571,73.53858727872476,2.034035182625927,2.266941595540913,3.938944825858358,1.951873701584804,1.7514051915094444,1.4610726893781547,NA
24,9831,10742,21611,5648,59657,107489,24904,60035,23185,36460,13387,15034,33292,4625,26902,16237,4347,8100,117615.46217536161,NA,NA,NA,NA,NA,NA,1794.203165753533,3339.610306607644,2406.7228756132267,1943.4428213868296,1921.0640280844364,1525.9826342393285,1670.2296249318536,827.6110197429708,2288.2237652817084,2072.2260977026613,837.7857721398711,1133.855369965676,NA,107489,107489,107489,107489,107489,0,106727,84143,106727,49167,104784,31820,49167,49167,54282,106727,59911,57267,NA,NA,NA,NA,NA,NA,NA,5547.966203934556,3892.594764421285,5547.966203934556,1776.335835364473,5548.3616500729295,39578.16170566794,1776.335835364473,1776.335835364473,3669.3656127456147,5547.966203934556,3779.9632273343614,1702.607999511338,NA,9.146052154173915,9.993580738494172,20.105313101805766,5.2544911572346935,55.50056284829145,NA,23.33430153569387,71.34877529919304,21.723650060434565,74.15542945471556,12.775805466483433,47.247014456316784,67.71208330790978,9.406715886671956,49.55970671677536,15.213582317501663,7.255762714693462,14.144271570014144,NA,NA,NA,NA,NA,NA,NA,1.163967883148924,2.2040910507621665,1.9519039807727,2.9062664289345466,1.7039845751866918,58.9618503370233,2.3569848586851414,1.6486002282158039,2.558598756285092,1.7732538452912359,1.3213281065149318,1.9347722304804817,NA
25,2178,17987,22752,2235,5844,50996,9164.594126637377,14305.667696983413,12450.775102314956,18845.032709623945,16939.68232248511,11005.867656237773,21234.11848936863,7691.638008022224,12547.028967031798,10039.179346825747,2832.983680158894,2496.0266468581513,31740.08919335079,NA,NA,NA,NA,NA,NA,936.9486723178927,1136.8871630510712,1409.5656682901713,1039.7065190108235,1717.1074737572296,1008.7205572848733,962.1261461493363,783.3394889263045,1182.6172209110284,1191.7649158238517,521.5965181443606,495.669382330148,NA,50996,50996,50996,50996,50996,0,54556.82727203456,40747.021882693254,54556.82727203456,23706.0257328032,53768.16303750687,19801.09120003629,23706.0257328032,23706.0257328032,22696.28476411008,54556.82727203456,26108.115231232892,26202.05237966135,NA,NA,NA,NA,NA,NA,NA,2455.6880011561025,1701.2218375904718,2455.6880011561025,931.2447364274697,2450.456571671287,36881.92723745353,931.2447364274697,931.2447364274697,1490.2149129880831,2455.6880011561025,1573.170720431736,925.2360205888257,NA,4.270923209663503,35.271393834810574,44.61526394226998,4.382696682092713,11.459722331163228,NA,16.798253463201448,35.1084988202771,22.821662704526688,79.49469439555675,31.50504195329968,55.582126990140836,89.57266278499786,32.445919424523886,55.28230323789632,18.401325459722543,10.850969727488495,9.526073036918383,NA,NA,NA,NA,NA,NA,NA,1.5419750996367028,2.374052264901409,2.3706762085250457,3.079559564708957,2.852559737994034,103.65369364971471,2.022585815485032,3.0486803771023174,3.7383503770439233,2.0213295238458717,1.887812148387523,1.861572280324369,NA
26,8565,9197,12121,2782,17337,50002,7726.021526737798,17923.415279129895,14539.853309497948,13051.483029982188,9475.814160064387,6396.251472248787,13482.91022815147,2939.082807973263,7479.176610736313,5815.880642517724,2571.062873675807,2915.574243901256,58494.20963962139,NA,NA,NA,NA,NA,NA,898.7049357473242,1404.100201334586,1297.3095038333306,991.5980060326497,1464.9635772118186,684.5175691407818,894.4480370130058,524.1011917746468,868.8825281810056,952.8177822001226,528.9093307886799,573.9547656708407,NA,50002,50002,50002,50002,50002,0,48682.3482301989,29183.29791135886,48682.3482301989,16667.783209761117,36621.131883606344,12399.093590700562,16667.783209761117,16667.783209761117,21172.716476691443,48682.3482301989,24099.362846443684,19583.357453662375,NA,NA,NA,NA,NA,NA,NA,2338.694491790626,1736.001062729821,2338.694491790626,919.7249547339366,2325.40910068507,37256.265965320046,919.7249547339366,919.7249547339366,1371.1889937023905,2338.694491790626,1467.0543542098285,918.0269997585335,NA,17.129314827406905,18.393264269429224,24.241030358785647,5.5637774489020435,34.67261309547618,NA,15.870272917412702,61.41668886624928,29.866787117057157,78.30365241575062,25.87526292246114,51.586444004633016,80.89204220184183,17.633315546437238,35.324596250887154,11.946590199422602,10.668592734414204,14.888020355038767,NA,NA,NA,NA,NA,NA,NA,1.681270722697326,3.1306739960354975,2.2456091421957547,4.089464062516524,3.6473211127272744,155.1030225930838,2.978875387947528,2.9900660235858973,3.4069778609633126,1.8711790597154565,2.0964088288081912,2.846518672493476,NA
28,2812,21144,10416,3201,11627,49200,5547.710192050671,20953.452222608732,13336.330905645678,16224.05755274036,9556.343308504462,7301.597838616608,17115.995004798515,4236.520293878231,13777.547249981693,8997.08764180256,2394.624857923091,3288.1879793040544,89683.23076186609,NA,NA,NA,NA,NA,NA,687.7180816243568,1536.3092594748819,1708.5854284050822,1050.9380558883774,1452.2233902291136,751.0553769296404,819.2517602794765,562.6889892987124,1441.9883511066078,1040.1732048461718,459.7303687309156,486.4545915985979,NA,49200,49200,49200,49200,49200,0,50448.64122390146,37934.96639933457,50448.64122390146,22094.7196266434,50316.64397512202,16153.957690486894,22094.7196266434,22094.7196266434,26329.740016301555,50448.64122390146,29179.880763853573,25382.907605947457,NA,NA,NA,NA,NA,NA,NA,2575.874063954462,1947.2985110182894,2575.874063954462,973.5106009160895,2576.2805074115854,36213.80203228137,973.5106009160895,973.5106009160895,1758.4127087425911,2575.874063954462,1816.095669964837,888.3555000994905,NA,5.715447154471545,42.97560975609756,21.170731707317074,6.5060975609756095,23.632113821138212,NA,10.996748490070903,55.23519383682988,26.435461059211278,73.42956972025219,18.99240997318778,45.200055481862115,77.46645032851568,19.174356432065927,52.32693996010438,17.834152562943434,8.206424410374632,12.954339315065704,NA,NA,NA,NA,NA,NA,NA,1.2421992113416338,2.8917123966691722,3.1061862864492884,3.486664282672227,2.7174137581827225,101.43570066438423,1.4485934980097492,2.4024976305032046,4.2167966844635565,1.8498691635690134,1.4904188221252026,1.8620652570509215,NA
30,2219,14125,30402,2757,10953,60456,8527.021526737797,19406.415279129895,23384.85330949795,18293.483029982188,15875.814160064387,10313.251472248787,20603.910228151468,6885.082807973263,17576.176610736315,10473.880642517724,4320.062873675807,1859.5742439012563,89427.07648369262,NA,NA,NA,NA,NA,NA,992.8990691588959,1557.6833360435696,2012.3411611196254,1011.9439735320957,2386.805246046951,1000.1776354540251,894.9459709482016,767.2529304079621,1467.135592840081,1336.5544231630674,815.2589037816939,382.8016105455537,NA,60456,60456,60456,60456,60456,0,62621.3482301989,48414.29791135886,62621.3482301989,23637.783209761117,62192.131883606344,19433.093590700562,23637.783209761117,23637.783209761117,29470.716476691443,62621.3482301989,34623.362846443684,25497.357453662375,NA,NA,NA,NA,NA,NA,NA,3262.7115909825397,2632.643859278932,3262.7115909825397,815.2600765156734,3251.1630973466936,33570.18825801644,815.2600765156734,815.2600765156734,2121.2916481357706,3262.7115909825397,2208.186694599444,759.7727109377215,NA,3.67043800449914,23.36409951038772,50.28781262405717,4.560341405319571,18.117308455736403,NA,13.616796456365138,40.08405804967132,37.343260677707185,77.39085711907187,25.52704607357125,53.07055937395398,87.16515438572587,29.127447133579338,59.63946151304944,16.725734814931272,12.47730583778213,7.293203804671735,NA,NA,NA,NA,NA,NA,NA,1.4179772450012271,2.366587662107217,2.557538797651207,3.3470551755294906,3.5983169642473736,91.82243338321067,2.3014300381674158,3.0865013278794597,2.520899482338411,1.9483323212080343,2.216106004918938,1.4855259526991054,NA
32,2236,46466,20488,3899,8151,81240,11040.710192050672,19811.452222608732,17913.33090564568,27021.05755274036,24302.343308504463,16571.59783861661,30173.995004798515,10827.520293878231,19956.547249981693,15699.08764180256,5580.624857923091,3704.1879793040544,98355.40525743224,NA,NA,NA,NA,NA,NA,1121.5021889381605,1515.927815150926,1849.7400266410896,1374.1851393878637,2803.007095090653,1394.3407686842281,1201.1413100551579,974.5649791973887,1760.599444713974,1712.4822031425483,930.3870226596368,614.9407042043637,NA,81240,81240,81240,81240,81240,0,79183.64122390146,57448.96639933457,79183.64122390146,34803.719626643404,78684.64397512202,28466.95769048689,34803.719626643404,34803.719626643404,32630.740016301555,79183.64122390146,39149.88076385357,38507.907605947454,NA,NA,NA,NA,NA,NA,NA,3346.2866274952116,2359.016000584576,3346.2866274952116,1190.518328332666,3343.501196779941,41267.992180784204,1190.518328332666,1190.518328332666,1938.813104522315,3346.2866274952116,2044.7113445337536,1046.2678885242613,NA,2.7523387493845397,57.19596258000985,25.2191038897095,4.799359921221074,10.033234859675037,NA,13.943170611252532,34.485306637019335,22.62251473760033,77.63841865929423,30.885751120877174,58.2134487948971,86.69761545170971,31.110238819385856,61.15873326811426,19.826175456381783,14.254513038199567,9.619291749655988,NA,NA,NA,NA,NA,NA,NA,1.2879416042415583,2.2265900181017932,2.131425611661794,2.9217709472915625,3.311763536939279,84.53292395664256,1.7651353910813505,2.5900784972552384,3.9883309361419905,1.993779119491999,2.256851642149392,1.5753879747479678,NA
33,2891,7572,47780,2223,11132,71598,13934.57966845777,21415.087727233135,34828.867529344985,23520.85661184141,17566.840450111973,14635.004468040994,25797.522282085378,9147.045152799416,18634.899030537417,11467.875751205824,5633.753810295165,2215.5040867710654,77576.59033489492,NA,NA,NA,NA,NA,NA,1357.5681440276448,1725.943632967837,2989.8870896477756,1174.1637029199076,2463.735125690158,1343.1661618142648,1089.2822357474479,867.7339703042944,1611.9024266376791,1323.2870418249954,1120.1119814553153,491.40422693632183,NA,71598,71598,71598,71598,71598,0,75635.69861026782,56959.25659721298,75635.69861026782,27987.07678456399,74184.3968170671,24893.176186968074,27987.07678456399,27987.07678456399,33597.10633822221,75635.69861026782,40530.85399361406,30202.580871335056,NA,NA,NA,NA,NA,NA,NA,3722.235750589247,2831.3175173342684,3722.235750589247,1072.3731677331555,3711.3194218756257,38026.59730096613,1072.3731677331555,1072.3731677331555,2290.4679901800782,3722.235750589247,2706.1145520158293,1000.0310443220458,NA,4.037822285538702,10.57571440543032,66.73370764546496,3.1048353305958267,15.547920332970195,NA,18.423284142927322,37.59720369714407,46.048186463920416,84.04184828911507,23.67996668279237,58.79123000664987,92.17655163012151,32.6831030736457,55.46578578208435,15.16198826997946,13.899913905546637,7.335479362539433,NA,NA,NA,NA,NA,NA,NA,1.5490494680519828,2.385171893167576,3.2389556926722274,2.68913645593758,3.10261823732182,89.97090794305075,1.6352434660287722,2.8363185069913497,2.952909819314132,1.5824599981684178,2.6031176119582624,1.6087962473179416,NA
34,2860,5589,69464,3605,27090,108608,20111.579668457773,34407.087727233135,51312.867529344985,33712.85661184141,20655.840450111973,20412.004468040992,40232.52228208538,14005.045152799416,32893.89903053742,20510.875751205822,8422.753810295164,3789.5040867710654,57975.603409486095,NA,NA,NA,NA,NA,NA,1474.5227247074438,1994.9973494173407,3316.3319810963503,1218.8008045839933,2652.2148799747542,1379.0490702809905,1178.2617659565121,1034.381575251635,2131.6623637434795,1855.4362277000919,1204.631002008396,639.3951159110336,NA,108608,108608,108608,108608,108608,0,119966.69861026782,90222.25659721298,119966.69861026782,45827.07678456399,118192.3968170671,38425.17618696807,45827.07678456399,45827.07678456399,57692.10633822221,119966.69861026782,67361.85399361406,49616.580871335056,NA,NA,NA,NA,NA,NA,NA,5044.970662250148,3818.5172363057213,5044.970662250148,1152.2856463889682,5033.4458228127605,49902.99949191276,1152.2856463889682,1152.2856463889682,2755.402985778953,5044.970662250148,3199.051417003458,1011.841435012345,NA,2.6333235120801413,5.146029758397171,63.958456098998234,3.319276664702416,24.94291396582204,NA,16.764302011672132,38.13592014311909,42.77259283098516,73.56536566870214,17.47645449823829,53.12143363694905,87.79203280021773,30.560633877299274,57.01629064762458,17.097141114001047,12.503744049404645,7.637576028461027,NA,NA,NA,NA,NA,NA,NA,1.0068264591862754,1.5113841435936455,2.0991398256239435,1.9109515278935123,2.1169591616015078,69.08240193320216,1.3182146576304394,2.1223124119675902,2.4973647111751234,1.3693461690521633,1.6868317889781284,1.279225029230823,NA
40,909,27765,67216,2483,2556,100929,12528.771558478169,9475.363546733895,25701.115664042456,29888.542640709507,41367.71135825508,21309.577485774476,35514.47824888021,20850.645154916663,18664.587376489606,27584.27853367931,6284.5152411011595,1021.0026411144718,46584.943968464504,NA,NA,NA,NA,NA,NA,1189.9279188854557,1091.1799130108907,2084.074694123359,1376.6044828304746,3925.0230453206323,1664.2227157468772,1196.4736564251953,1366.9846817138307,1593.0383615402511,2642.1108980426443,852.1089244230902,295.7302182578787,NA,100929,100929,100929,100929,100929,0,98272.83755856984,61269.82323265851,98272.83755856984,38329.27302161426,97979.23637081287,33754.21593759356,38329.27302161426,38329.27302161426,31284.085401049248,98272.83755856984,38658.68023480324,39350.27566272873,NA,NA,NA,NA,NA,NA,NA,4052.010062709732,2165.9201759814287,4052.010062709732,1103.9804274911855,4067.967242100882,54759.29939666876,1103.9804274911855,1103.9804274911855,1968.4476235773957,4052.010062709732,2181.083202473581,1075.9356236445888,NA,0.9006331183307077,27.50943732723003,66.59731098098663,2.460145250621724,2.532473322830901,NA,12.748966926910114,15.464976144542334,26.152817301855965,77.9783707973148,42.22089586582872,63.13160265719892,92.65627925907502,54.39874934011604,59.66160473358,28.06907709084852,16.256414349715435,2.5946518135361667,NA,NA,NA,NA,NA,NA,NA,1.0907835483934596,1.694956762978304,1.826078814026194,2.8026112443278945,3.6020796715967993,102.5366967416613,1.6192661902821754,3.203818634085917,3.4405807168972813,2.4266891783572864,2.0043031887072433,0.7481767268931853,NA
41,383,13025,38895,1210,941,54454,6868.94760238306,5105.522200651052,14317.366731352271,13961.937338036292,16766.568586673027,9957.803469502143,17683.547114042885,10174.692559745998,10350.537178490455,14431.989363566816,3384.217980963946,767.6597525466602,24432.868945974657,NA,NA,NA,NA,NA,NA,751.2501369511448,691.9341050567516,1419.2032121568825,821.71272653053,1758.2645455075526,861.1136242142195,798.3296576090826,720.9792807267914,1046.4240124847604,1411.6807330407034,563.6992991674306,230.27486206185642,NA,54454,54454,54454,54454,54454,0,53352.15495973784,33314.8414866909,53352.15495973784,19506.40561256472,52482.10261872086,17054.52895643877,19506.40561256472,19506.40561256472,18526.7473543949,53352.15495973784,22841.28373246388,20274.06536511138,NA,NA,NA,NA,NA,NA,NA,2762.036006032798,1469.44028837367,2762.036006032798,710.4859304040722,2721.1391259412353,41796.596178614986,710.4859304040722,710.4859304040722,1456.158734100545,2762.036006032798,1640.5611764030264,672.01863609112,NA,0.7033459433650421,23.919271311565726,71.42725970543945,2.222058985565799,1.7280640540639807,NA,12.874733190377606,15.325068266318125,26.835592193336634,71.5761663904033,31.94721200192965,58.388029918250375,90.65507744108598,52.16077611547328,55.86807538580218,27.05043380995183,14.81623371349318,3.786412536025889,NA,NA,NA,NA,NA,NA,NA,1.2403562091966303,1.9638806930084078,2.2684509912135913,3.3088916129996573,2.9120789911093925,143.18423458713173,2.4180463277432875,3.170455880626256,3.552489735098943,2.245000860884466,2.226670880631371,1.1288544275989176,NA
42,518,36599,52646,2454,1538,93755,10448.143777926412,8076.0605886162875,25853.411985437688,26533.61944373035,37010.79647444273,19372.324265979387,33436.712940586534,20221.61516960657,17097.618430247072,25606.363626931503,6604.025077508576,1196.8684806728693,58347.00173322824,NA,NA,NA,NA,NA,NA,1167.153320981111,1015.9463363465044,2205.0050419023905,1342.9680480346337,2887.1196880702228,1502.851936015626,1234.8623798357673,1277.6446625255535,1625.2711099719368,1982.85564879808,907.9245748767563,329.65803686582393,NA,93755,93755,93755,93755,93755,0,92323.66989027348,57094.488972809486,92323.66989027348,35263.14369805665,91650.35925752386,31947.91145089484,35263.14369805665,35263.14369805665,30045.33497483845,92323.66989027348,37616.748470448285,36460.01217872952,NA,NA,NA,NA,NA,NA,NA,4019.910381078276,2382.6081488949703,4019.910381078276,1205.6205992487,4000.0010019768347,50913.643382518276,1205.6205992487,1205.6205992487,2067.746248938374,4019.910381078276,2210.085514786063,1165.331053488059,NA,0.5525038664604555,39.03685136792704,56.15273852061223,2.6174604021118872,1.6404458428883792,NA,11.316863584760023,14.145079032868491,28.003015928812648,75.24462274528466,40.38259835997795,60.6372166010144,94.82056740854115,57.34490192580585,56.906066930408734,27.735426524275546,17.556076338433925,3.282688098966442,NA,NA,NA,NA,NA,NA,NA,1.1642117967095027,1.67865073704888,2.0536557951269216,2.8082019452338693,2.6109650352666516,96.74865093802545,1.3241590355456105,3.046885293639973,3.731482226504797,1.776037823577648,2.182115362896011,0.8980550149599701,NA
43,21300,50332,103510,8025,4848,188015,26518.296354391885,24094.63701298529,62044.50022609629,38974.36076452173,46683.911701772566,28863.70143209711,51309.537252445174,22535.76851004731,36192.77891822452,42211.15566076839,7891.631206062896,4581.234731456249,46254.90280005556,NA,NA,NA,NA,NA,NA,1589.6770013998398,1646.4357478363158,3062.3156704190023,1599.7673282126395,3255.898544420854,1574.8202560383577,1565.0582115184588,1242.297330180211,1980.8653420926976,2398.1880004501163,922.7546874246842,595.8113169688461,NA,188015,188015,188015,188015,188015,0,175631.21747816517,116105.00118152311,175631.21747816517,66052.83472058941,174034.38091752623,48182.23360243204,66052.83472058941,66052.83472058941,68010.47360078525,175631.21747816517,77676.08141404689,70634.06945204566,NA,NA,NA,NA,NA,NA,NA,4867.1203277669865,3064.8184989999077,4867.1203277669865,1514.1300789721797,4860.492130315189,70594.13621532898,1514.1300789721797,1514.1300789721797,2594.343010495193,4867.1203277669865,2752.422344415466,1443.5195417584032,NA,11.32888333377656,26.77020450495971,55.0541180224982,4.26827646730314,2.578517671462383,NA,15.098851294866583,20.75245404400349,35.32657867830916,59.004826862295104,26.824534011986845,59.90527892555025,77.67953861403531,34.11779162147398,53.216478289318424,24.0339708776523,10.159666994524493,6.4858711482941045,NA,NA,NA,NA,NA,NA,NA,0.8026015645012281,1.307975785888807,1.442832891870943,2.009080732341691,1.7142872851762068,87.83097668578681,1.5631256150831137,1.7104433739279803,2.088597769672898,1.1920161385381636,1.1320898848771115,0.8330389527555727,NA
