GEOID,median_age__estimate,median_gross_rent__estimate,median_hh_income__estimate,median_home_value__estimate,pct_65plus__estimate,pct_asian_nh__estimate,pct_bachelors_plus__estimate,pct_black_nh__estimate,pct_foreign_born__estimate,pct_hispanic__estimate,pct_no_vehicle__estimate,pct_other_nh__estimate,pct_poverty__estimate,pct_rent_burdened__estimate,pct_renter__estimate,pct_snap__estimate,pct_transit_commute__estimate,pct_under18__estimate,pct_unemployed__estimate,pct_vacant__estimate,pct_white_nh__estimate,total_pop__estimate,pop_density__estimate,median_age__moe,median_gross_rent__moe,median_hh_income__moe,median_home_value__moe,pct_65plus__moe,pct_asian_nh__moe,pct_bachelors_plus__moe,pct_black_nh__moe,pct_foreign_born__moe,pct_hispanic__moe,pct_no_vehicle__moe,pct_other_nh__moe,pct_poverty__moe,pct_rent_burdened__moe,pct_renter__moe,pct_snap__moe,pct_transit_commute__moe,pct_under18__moe,pct_unemployed__moe,pct_vacant__moe,pct_white_nh__moe,total_pop__moe,pop_density__moe,median_age__universe,median_gross_rent__universe,median_hh_income__universe,median_home_value__universe,pct_65plus__universe,pct_asian_nh__universe,pct_bachelors_plus__universe,pct_black_nh__universe,pct_foreign_born__universe,pct_hispanic__universe,pct_no_vehicle__universe,pct_other_nh__universe,pct_poverty__universe,pct_rent_burdened__universe,pct_renter__universe,pct_snap__universe,pct_transit_commute__universe,pct_under18__universe,pct_unemployed__universe,pct_vacant__universe,pct_white_nh__universe,total_pop__universe,pop_density__universe,median_age__share,median_gross_rent__share,median_hh_income__share,median_home_value__share,pct_65plus__share,pct_asian_nh__share,pct_bachelors_plus__share,pct_black_nh__share,pct_foreign_born__share,pct_hispanic__share,pct_no_vehicle__share,pct_other_nh__share,pct_poverty__share,pct_rent_burdened__share,pct_renter__share,pct_snap__share,pct_transit_commute__share,pct_under18__share,pct_unemployed__share,pct_vacant__share,pct_white_nh__share,total_pop__share,pop_density__share,median_age__share_moe,median_gross_rent__share_moe,median_hh_income__share_moe,median_home_value__share_moe,pct_65plus__share_moe,pct_asian_nh__share_moe,pct_bachelors_plus__share_moe,pct_black_nh__share_moe,pct_foreign_born__share_moe,pct_hispanic__share_moe,pct_no_vehicle__share_moe,pct_other_nh__share_moe,pct_poverty__share_moe,pct_rent_burdened__share_moe,pct_renter__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,pct_under18__share_moe,pct_unemployed__share_moe,pct_vacant__share_moe,pct_white_nh__share_moe,total_pop__share_moe,pop_density__share_moe
MN0501,292.3,26524,1493157,9652701,3521,5349,18548,1873,7922,3399,13201,1447,3366,4578,10999,841,6936,2357,1320,3573,17080,29148,54613.777860702976,13.581973347050862,1832.1809408461818,178254.4384805046,1327034.8192941283,488.80057283108823,816.977355867346,1230.7440838777165,590.2846770838627,1056.126886316223,752.1681992746037,893.4584489499218,392.2384478859766,657.2936938690344,633.3379824390765,781.2112390384563,267.2377218882095,815.9754898279728,436.672646269491,292.27555491350967,542.9686915467595,1142.716937828437,1449.6858280330948,NA,0,0,0,0,29148,29148,22903,29148,29148,29148,15619,29148,26388,10558,15619,15619,18364,29148,19878,19192,29148,0,NA,NA,NA,NA,NA,12.079731027857829,18.351173322354878,80.98502379600926,6.425826814875807,27.178537120900234,11.661177439275422,84.51885524041232,4.96432002195691,12.755798090040928,43.360484940329606,70.42064152634612,5.38446763557206,37.76954911783925,8.086318100727322,6.6405070932689405,18.617132138390996,58.597502401536985,NA,NA,NA,NA,NA,NA,5212.834601930182,7919.185626059105,44477.233259779015,2772.9739585132743,11728.507682553343,5032.214207544584,68065.30616347273,2142.281387906089,6080.322527995689,51658.03658441719,56711.63569121978,4336.25685458567,25870.209295251538,3489.534692780765,4201.980230832912,12201.633544025299,25286.91038451702,NA,NA
MN0502,626.1,43421,1794770,15527102,5013,4667,15668,2359,8190,2525,11487,1695,2571,3914,9720,993,4839,1518,802,5805,11789,23035,26155.293746500454,41.08186948034376,2585.5310866435157,214618.51122165582,1867581.2393320403,686.7626955506538,761.8516916040812,1425.2582222179951,601.5031171989053,1028.6111996279255,475.7625458146112,879.1461766964582,656.6033810452091,475.02210474882116,579.543786093855,668.3651696490475,235.39328792469848,743.6766770579807,442.06447493550075,238.69855466675955,712.8962056288419,1315.8909529288512,1551.402268916737,NA,0,0,0,0,23035,23035,20471,23035,23035,23035,13384,23035,22694,9322,13384,13384,14215,23035,15225,19189,23035,0,NA,NA,NA,NA,NA,21.762535272411547,20.260473192967225,76.53754091153338,10.240937703494682,35.554590840026044,10.961580204037334,85.82635983263599,7.358367701324072,11.328985634969596,41.98669813344776,72.6240286909743,7.419306634787806,34.04150545198734,6.589971782070762,5.267651888341543,30.251706706967532,51.178641198176685,NA,NA,NA,NA,NA,NA,11883.563869435719,11063.353942049753,47028.47224905788,5592.126339919096,19414.799042890223,5985.637265575226,80660.36560394174,4018.0820253883985,6279.2159507939605,56653.66971321467,68252.69897876836,6972.729635855391,30122.243865014923,3598.4943050882207,4351.963190981185,19830.011477060834,27946.40593949494,NA,NA
MN0601,81.6,6632,355880,0,4097,2607,14929,434,5531,1509,7633,1163,1835,3496,10527,568,4797,2815,737,929,16327,22040,110202.32536672268,7.083784299369936,835,63452.454270894836,0,871.3948588326649,1028.3666661264356,2004.2647030769165,286.9233347080715,1361.8487434366564,615.5201052768301,1103.6720527403058,582.7615292724803,879.1325269832757,767.1088579856187,937.4433316206372,381.69359439215117,1017.5185501994546,883.2581729030306,375.71931012392747,522.9541088852826,1983.5977414788513,2432.9274547343166,NA,0,0,0,0,22040,22040,17527,22040,22040,22040,10527,22040,22040,10051,10527,10527,12490,22040,13480,11456,22040,0,NA,NA,NA,NA,NA,18.588929219600725,11.828493647912886,85.17715524619159,1.969147005444646,25.095281306715062,6.846642468239565,72.50878692884963,5.276769509981851,8.325771324863885,34.78260869565217,100,5.395649282796618,38.406725380304245,12.772232304900182,5.467359050445104,8.109287709497206,74.07894736842105,NA,NA,NA,NA,NA,NA,10608.848153862684,6750.615529136611,61128.11052084441,1123.8083642374515,14322.074816954748,3907.4334491934474,86638.60267153471,3011.4948259222524,4751.5845422967805,43528.961321071954,119487.03867134528,6447.1025467913005,38678.55768144731,7289.214057277276,5101.679689867364,8903.795582778175,42277.436100625564,NA,NA
MN0602,135.6,11927,626527,3791100,3966,3881,15631,1502,4626,2075,10758,1637,2928,3533,7914,795,5380,2467,692,3919,16810,25905,95959.34030950654,8.819297024139736,899.9383312205342,81124.86885043328,679960.1902508705,606.5113354258104,683.2144612052646,1358.942971577542,630.7376633751944,808.0563099190551,493.7863910639903,981.4081719651615,494.00809709963255,821.6805948785695,795.8146769191932,833.2460620969055,473.03065439778845,777.1074571769338,681.430847555348,193.06734576307824,817.5047400474201,1621.582560340361,1814.5437443059895,NA,0,0,0,0,25905,25905,18879,25905,25905,25905,13459,25905,23428,7722,13459,13459,15667,25905,16808,17378,25905,0,NA,NA,NA,NA,NA,15.309785755645628,14.98166377147269,82.79569892473118,5.798108473267709,17.85755645628257,8.010036672457055,79.93164425291626,6.319243389307084,12.497865801604917,45.75239575239575,58.80080243703098,5.906828144735864,34.339694900108505,9.523258058289905,4.117087101380295,22.551501898952697,64.89094769349546,NA,NA,NA,NA,NA,NA,7433.801457357749,7274.479052249219,55163.80485044655,2815.3236033346566,8670.894115323803,3889.3442035974253,74701.85310236886,3068.364783762437,6710.055627747543,74526.28390314798,54953.56631226463,5520.355546532906,27569.952344719753,4624.102433962625,3081.055102362442,16323.04264748456,31508.370843789413,NA,NA
MN0603,305.3,29099,1230509,7275100,9423,11104,34893,3047,15285,5752,26095,3651,5317,10402,22569,1586,9552,4388,1347,6417,30188,53742,94998.82995691022,13.623876100434854,1353.9951994006478,137282.73915172293,712791.85058613,1491.097582319816,1435.687988387449,2431.8371656013483,920.0652150798877,1591.3180071877525,1007.6115322881135,1590.2826792743483,832.6499864889208,1032.5899476558932,1283.9657316299372,1423.2146710879565,639.4747844911478,1168.2101694472617,1006.0939319964116,466.3303550059764,975.8667941886331,2707.679264610194,3113.037584096922,NA,0,0,0,0,53742,53742,43093,53742,53742,53742,30641,53742,52043,21746,30641,30641,34655,53742,36256,37058,53742,0,NA,NA,NA,NA,NA,17.533772468460423,20.66167987793532,80.97138746432135,5.669681068810242,28.44144244724796,10.70298835175468,85.16366959302894,6.79356927542704,10.216551697634648,47.834084429320335,73.65621226461278,5.176071277047094,27.563122204588083,8.164936176547206,3.715247131509267,17.31609908791624,56.172081426072715,NA,NA,NA,NA,NA,NA,4103.808255106467,4835.899756238287,23634.710317324727,1326.998970795349,6656.765472643329,2505.052138379747,34960.4372640996,1590.0464425274447,2469.264276327173,27668.36597288077,30236.524592009107,2124.8238986411216,10004.32868324569,1911.0172077260434,1288.942236882053,5877.512324922739,13147.16591192027,NA,NA
MN0604,447,31298,1625449,9661500,11643,6093,30413,778,10338,2946,18357,2422,3114,5771,12486,452,6603,4373,1644,8228,29807,42046,89216.27104389513,31.887928750547594,1345.983655175649,134584.57666835378,876449.6759141394,1498.6010142796515,975.2861118666665,2395.37596214039,314.77134558278965,1223.8901094461055,871.951260105747,1478.5895306000243,690.8270405825181,1085.0244236882413,980.423887917874,1124.9386649946744,217.11057090800531,1066.538794418656,914.9546436845927,430.3847116243791,1090.2128232597524,2665.7700576006177,2962.059587516767,NA,0,0,0,0,42046,42046,35657,42046,42046,42046,23587,42046,41818,11798,23587,23587,25337,42046,27387,31815,42046,0,NA,NA,NA,NA,NA,27.691100223564668,14.491271464586406,85.29321030933617,1.8503543737810968,24.58735670456167,7.006611806117109,77.82676898291432,5.760357703467631,7.446554115452676,48.91507035090693,52.93593928859117,1.9163098316869462,26.060701740537553,10.400513723065215,6.002848066600942,25.862014772905862,70.89140465204775,NA,NA,NA,NA,NA,NA,8284.017073115412,4335.181532232383,30088.122617161873,553.5489633676877,7355.5069381735375,2096.0855434916175,41503.21291719505,1723.2583194697452,2239.844159149563,52150.64879153842,28229.510157913268,1021.9240417458502,12937.678566191273,3111.3984512288334,2757.010243705774,10224.824720776642,21207.73727372965,NA,NA
MN0661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49742261192856,14,28,14,14,14,19.79898987322333,28,14,28,14,14,14,14,14,14,14,14,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN0701,481.4,34285,1842264,15203404,14030,13095,46423,3256,18718,7308,26726,4246,7198,9445,23079,1729,15345,10459,3004,8566,42004,69909,123371.7313605472,21.696773953747133,1009.9485135391803,198874.5243262696,1099169.8995596631,1429.6821325035855,1816.4181787242717,2713.7461192970873,770.7171984586823,1971.1869520672055,1227.5724011234531,1738.667305725854,1461.574835579759,1668.1759499525222,1106.1338074573075,1388.182985056365,482.3473851903833,1625.7533638285975,1480.1327643154177,895.996093741485,1280.6705274972169,2840.4029643696686,3497.771433355816,NA,0,0,0,0,69909,69909,55197,69909,69909,69909,37142,69909,67696,21684,37142,37142,37801,69909,41224,45708,69909,0,NA,NA,NA,NA,NA,20.068946773662905,18.73149379908166,84.10420856205953,4.657483299718205,26.774807249424253,10.453589666566536,71.95627591405956,6.073609978686578,10.632829118411722,43.55746172292935,62.13720316622691,4.655107425555975,40.59416417555091,14.960877712454762,7.287017271492335,18.740701846503896,60.08382325594702,NA,NA,NA,NA,NA,NA,3610.912631271334,3370.271373817017,19165.832491307247,837.9999868989476,4817.46709688521,1880.8664844724647,24368.501305963284,1092.7983344205047,1975.6571645422373,25266.70404966315,21043.2028786289,1576.4855300550958,13507.835292712232,2691.8418271835685,2223.439396320859,5157.261064846255,10810.603032839586,NA,NA
MN0702,531.6,33059,1972889,17559203,23265,6236,65248,4362,20875,12599,35368,5789,9045,12894,30988,1897,25537,16423,2606,10283,72167,101153,110976.36988732796,18.16947990449919,2320.169821370841,160925.9751221039,1565554.6255107166,1690.7983321496388,988.6748707234345,3414.0988562137445,625.518984524051,2540.912434540002,2310.580662950333,2055.6130472440577,1260.0916633324737,1519.8720340870807,1551.3436111964363,1852.4724019536702,531.6295702836703,2187.886651542991,2032.8108618363883,622.7294757757978,1266.865817677626,4574.6315698643975,5193.49381437968,NA,0,0,0,0,101153,101153,81173,101153,101153,101153,48748,101153,100046,30251,48748,48748,54111,101153,57558,59031,101153,0,NA,NA,NA,NA,NA,22.999812165729143,6.164918489812463,80.3814076109051,4.312279418306921,20.637054758632964,12.455389360671457,72.55272011159433,5.723013652585687,9.040841213042,42.62338435093055,63.567736112250756,3.8914417001723147,47.19373140396592,16.235801212025347,4.5276069356127735,17.419660856160323,71.34439907862347,NA,NA,NA,NA,NA,NA,2860.0328102186922,766.6097594893694,12455.737713474657,536.2333669905631,2566.2240842067786,1548.832426818739,18720.710510494515,711.6592510834122,1136.6713655308404,17722.852883682157,16402.323517068005,1004.1056289222831,10970.44401756653,2018.9268897450493,989.4382623978721,3711.804101233055,8871.694793997665,NA,NA
MN0703,245.2,13065,683603,6881701,11518,4762,24969,6612,11842,12853,17670,2239,8156,7433,16233,3409,12271,7072,2608,3029,23666,50132,105875.17167901849,13.419388957773004,725.5515143668298,88451.03101151506,777262.1074122937,1182.5772702026704,969.9814431214651,1859.378659660264,1450.8077060727242,1530.0571884736858,1937.4142561672245,1190.395312490771,592.1688948264675,1554.0476183180488,954.4218145034197,906.7717463617843,683.4786024448754,1344.6802593925443,1322.0385773493904,636.6961598753364,644.2282204312381,2446.290252606996,3522.6867587113106,NA,0,0,0,0,50132,50132,38764,50132,50132,50132,22777,50132,48979,15221,22777,22777,24576,50132,27818,25806,50132,0,NA,NA,NA,NA,NA,22.97534508896513,9.498922843692652,64.41285729026932,13.189180563312854,23.62163887337429,25.63831484879917,77.57825876981165,4.466209207691694,16.652034545417425,48.83384797319493,71.2692628528779,14.966852526671643,49.930826822916664,14.10675815846166,9.375224674671076,11.737580407657134,47.207372536503634,NA,NA,NA,NA,NA,NA,5764.643679644748,2383.3339078113236,20901.112871654146,3309.240787772827,5926.802725317525,6432.798435665963,42841.92027822694,1120.5976114548764,4276.445369156422,40355.542109421476,39357.8319331909,8265.314927381305,25555.418000001795,3539.46587988644,4239.174209767985,5721.1501832562435,11844.596065087246,NA,NA
MN0801,539,40556,1950781,14522000,14903,10400,49332,2782,21207,7026,31287,3212,6679,12061,28290,1683,17193,11406,2256,12704,53768,77188,100082.96623655695,26.414768596374262,1315.177934729746,156393.56117180784,1448945.6552262406,1470.3043902539364,1344.5627542067348,2775.279985875299,680.993392038425,1815.5145276202006,1152.3423970331041,1832.8597873268975,710.7299065045736,1733.0253893119973,1285.19492684962,1514.7597169188255,413.79946834185273,1508.1939530445015,1321.8381141425753,703.3541071181713,1582.1343179389037,3476.8213931693413,3647.5568535665075,NA,0,0,0,0,77188,77188,60703,77188,77188,77188,40586,77188,75540,27136,40586,40586,44510,77188,47591,53290,77188,0,NA,NA,NA,NA,NA,19.307405296160024,13.473596932165622,81.26781213449088,3.604187179354304,27.474477898118877,9.102451158211121,77.08815847829301,4.16126859097269,8.841673285676462,44.44649174528302,69.70383876213472,4.146750110875671,38.627274769714674,14.776908327719335,4.740392090941564,23.839369487708762,69.65849613929626,NA,NA,NA,NA,NA,NA,3146.2963341530526,2195.6308244155516,16839.680552413134,587.33172332359,4477.186025468497,1483.3178010287422,23891.138581638872,678.1125471174942,1472.2563268994793,20602.36548938321,21602.592402180006,1285.1599120363203,10915.959485269434,2408.015734105791,1252.896384902911,5626.969026874872,11351.408683484218,NA,NA
MN0802,719.5,43884,2928781,26138010,16925,4346,38089,556,11871,4439,16810,2383,2811,4503,11494,324,9554,9212,1381,10452,44349,56073,77906.6605111098,26.286688646537435,2111.601288122358,231363.74689652654,944205.1178472822,1104.8379971742463,764.846389806476,1899.3575229534854,236,1320.4317475734972,1219.4228142855127,1076.2583333010714,515.4095458953007,539.1289270666155,639.853889571674,905.4297322266373,182.83052261589145,982.7603980625186,1031.4790351723102,510.0813660583966,910.0829632511533,2239.1317513715,2626.404386228442,NA,0,0,0,0,56073,56073,44534,56073,56073,56073,27366,56073,55807,10530,27366,27366,28748,56073,30479,37818,56073,0,NA,NA,NA,NA,NA,30.18386745849161,7.75061081090721,85.52791125881349,0.9915645676172132,21.170616874431545,7.91646603534678,61.426587736607466,4.249817202575215,5.037002526564768,42.763532763532766,42.00102316743404,1.183950887963166,33.23361625156532,16.42858416706793,4.5309885494930935,27.637632873234967,79.09154138355358,NA,NA,NA,NA,NA,NA,6770.902045408355,1738.6320885846126,24156.92146971544,222.43002169928832,4749.033067008968,1775.8378401166397,28233.875282919,953.3274086203912,1135.2958977854462,51082.32163457793,19305.185253985546,544.1869361577214,14541.037557106381,3685.2912715894695,1869.8976862848408,9192.37473643925,17741.96335026593,NA,NA
MN0803,606.2,35927,2201341,17897300,17939,6796,51916,3400,16012,8328,32157,3840,6251,12026,29965,2967,20944,9203,2630,7190,56185,78549,160485.5734154715,23.27101201065394,1726.9649677975522,192377.47621538234,2099390.663130614,1629.9288328022178,988.0683174760741,2893.6635948223147,1239.9814514741743,1659.9602404877053,1368.8601097263372,1977.9719411558901,774.2041074548753,1122.162644183097,1333.0851435673567,1811.361366486544,734.9006735607201,1756.7037314242832,1288.5608251068322,612.5308155513484,1069.8523262581616,3772.231170010661,4126.856067274457,NA,0,0,0,0,78549,78549,65949,78549,78549,78549,43013,78549,78016,29097,43013,43013,45848,78549,49020,50203,78549,0,NA,NA,NA,NA,NA,22.837973748870134,8.65192427656622,78.72143626135347,4.328508319647608,20.384728004175738,10.602299201772142,74.76111873154628,4.888668219837299,8.012458982772765,41.33072138021102,69.66498500453352,6.897914583962988,45.68138195777351,11.716253548740276,5.36515707874337,14.321853275700656,71.52859998217673,NA,NA,NA,NA,NA,NA,3657.146841541448,1385.4716638752852,15014.477817078156,693.1450753684866,3264.297790962695,1697.7941935479766,21862.583776518513,782.8447930019761,1291.837325114783,17866.94108123081,20372.308435734827,2017.1753552275354,12532.689445551387,1876.1764775308511,1376.6854838763163,3588.352061522039,11454.193671706546,NA,NA
MN0901,227.1,18941,741473,5460700,6384,8494,15186,4966,11856,7027,9771,1885,6522,4581,9616,1716,5272,3485,1852,2416,15344,37716,66034.96782693137,8.88031530971733,817.6521265183624,125648.39919394118,770042.1673999418,836.5482651945433,878.6557915361396,1260.249578456585,813.0817917036392,1153.5163631262453,1178.7209169264793,925.965442119737,539.7508684569206,1240.3713153729411,575.3824814851422,833.5292436381582,457.9694312942732,746.1876439609543,699.9207097950452,448.68140144204773,536.9990689004964,1227.2175846197772,1977.9608186210362,NA,0,0,0,0,37716,37716,21522,37716,37716,37716,12431,37716,26104,8829,12431,12431,16660,37716,18765,14847,37716,0,NA,NA,NA,NA,NA,16.92650334075724,22.52094601760526,70.56035684415947,13.166825750344682,31.434934775692014,18.631350090147418,78.6018823907972,4.997878884293138,24.98467667790377,51.88583078491335,77.35499959777974,13.804199179470679,31.64465786314526,9.240110298016758,9.869437783106848,16.272647672930557,40.6829992576095,NA,NA,NA,NA,NA,NA,5645.040697829094,7510.804243840961,41238.56698219021,4391.1768984666105,10483.646647133197,6213.612615786329,79533.90420280611,1666.8083985075966,12039.047454228516,73920.12275152687,78272.23644112755,13967.882894347353,23891.908049525828,3081.6054010962694,6615.600826571989,13786.211833557249,13567.904177978799,NA,NA
MN0902,166.5,5753,179963,1286200,2870,950,5428,6912,6484,10255,6658,495,6140,4078,7652,2780,4487,4101,1348,971,3026,21638,56194.10971577415,8.491760712596651,730.1739518772222,19129.077290867954,335817.5232607733,506.92405742872376,327.6934543136314,846.6309703761137,1251.7983064375826,885.4733197561629,1405.1836178948288,541.250404156893,213.88314566603887,1267.798879949024,570.8546224740586,498.57797785301346,389.02827660724097,718.3543693748928,836.0633947255435,506.66557017425214,287.3551809172753,698.511274067928,1756.0939610396706,NA,0,0,0,0,21638,21638,15400,21638,21638,21638,8346,21638,21168,7252,8346,8346,8936,21638,10581,9317,21638,0,NA,NA,NA,NA,NA,13.263702745170534,4.390424253627877,35.246753246753244,31.94380256955356,29.965800905813847,47.39347444310935,79.77474239156483,2.287642111100841,29.00604686318972,56.23276337562052,91.68463934819076,33.309369757967886,50.212623097582814,18.952768278029392,12.739816652490314,10.421809595363314,13.984656622608375,NA,NA,NA,NA,NA,NA,7710.33243774301,2552.2009642109592,28788.817380682234,18569.274542145504,17419.440626516232,27550.33369190178,120229.89014129923,1329.8311619611834,17235.907839577965,97534.22817511206,138179.5011839334,50201.12579564267,70679.77717856054,11017.447321289686,15144.742887502991,14069.947241136688,8129.430912587302,NA,NA
MN0903,265.6,12637,464517,4059600,7770,2368,17946,13428,20415,25393,15379,3254,12470,8156,17104,5107,15997,8402,3603,1450,9155,53598,93485.05832686216,9.705668446840743,773.8397766979932,55122.270009497974,1106618.4087073556,1019.9980392138016,903.9823007116898,1583.4752918817521,1962.696104851691,2019.7480040836779,2363.4043242746257,974.2109627796231,966.1526794456454,2201.0352109859577,933.4082708011538,833.7643551987576,723.0539398966027,1386.3823426457798,1209.4908019493162,701.1205317204739,349.0042979678044,1167.2471889021622,3107.2906204602104,NA,0,0,0,0,53598,53598,42483,53598,53598,53598,20276,53598,53230,16031,20276,20276,26736,53598,31014,21726,53598,0,NA,NA,NA,NA,NA,14.496809582447106,4.418075301317213,42.242779464727064,25.053173625881563,38.089107802529945,47.3767677898429,75.84829354902348,6.071122056793164,23.426639113281983,50.876426922837005,84.35588873545078,25.187413691063327,59.83318372232196,15.675958058136498,11.617334107177404,6.674031114793335,17.080861226165155,NA,NA,NA,NA,NA,NA,3402.1177246377442,1036.8370875465143,12507.276393699134,5879.490156990776,8938.76816656554,11118.400084958968,47053.177177313024,1424.7745436447397,5535.783053692846,39919.161747516526,52330.94094086347,15625.240968196948,28149.527318014207,3678.840930240503,4711.66241904737,3863.9714507745607,4008.544078866933,NA,NA
MN1001,389.4,18494,807238,12172501,5297,2644,20491,20545,12866,9126,15516,3243,8910,6954,16358,3987,13309,8510,2265,3188,12888,48446,93619.9577601778,11.714094075087496,1249.5187073429513,116205.45317669047,1684514.7575664038,685.4516759042901,809.8376380485165,1534.1610084994338,1933.7732545466647,1705.943727090668,1446.1206726964385,1048.7192188569827,641.7328104437236,1447.1506486886567,748.6347574084441,816.9020749147354,559.7133194770337,1439.324841722674,1031.4494655580563,457.144397318834,485.6500797899657,1346.1262942235398,2563.9970748813266,NA,0,0,0,0,48446,48446,36601,48446,48446,48446,21253,48446,48330,15476,21253,21253,25566,48446,28271,24441,48446,0,NA,NA,NA,NA,NA,10.93382322585972,5.457622920364942,55.98480915821972,42.408041943607316,26.557404120051192,18.837468521652973,73.00616383569378,6.694051108450646,18.435754189944134,44.934091496510725,76.9679574648285,18.759704512304147,52.05742001095204,17.565949717210916,8.01174348272081,13.043656151548626,26.60281550592412,NA,NA,NA,NA,NA,NA,2838.831377138427,1417.0048049415843,19239.894256311873,11010.72064033464,6895.3001179226985,4890.915000020044,43208.05418436948,1738.0275035791747,4798.103566222664,36521.00058626577,45552.80666763214,11102.765903324556,25612.10572897452,4560.780564706879,3564.604322660321,6712.832477612788,6907.090278434562,NA,NA
MN1002,585,21670,797164,8009100,11560,2877,21684,46000,20362,24233,29476,5021,26033,17298,32727,11531,22074,17367,6206,4106,8434,86565,101429.22572793253,17.119579434086575,989.2770087291021,79203.26948428329,923689.1934536205,1130.5737481473732,699.4998213009064,1574.9355542370615,2885.3563038210723,1930.1958449856843,2637.8364240414908,1370.0474444339509,1055.7518647864185,2812.7776307415415,1397.5188728600413,1175.3922749448373,995.2210809664354,1834.8749276176836,1875.78143716159,976.4368899217194,620.2354391680631,1126.1429749370193,3596.2579162234733,NA,0,0,0,0,86565,86565,62380,86565,86565,86565,37462,86565,86012,30939,37462,37462,35909,86565,43122,41568,86565,0,NA,NA,NA,NA,NA,13.354126956622192,3.323514122335817,34.761141391471625,53.13925951597066,23.522208744873794,27.99399295327211,78.68239816347231,5.80026569629758,30.26670697112031,55.91001648404926,87.36052533233676,30.780524264588117,61.472054359631294,20.062380869866573,14.391725801215157,9.877790608160122,9.742967712123837,NA,NA,NA,NA,NA,NA,1940.433149459988,482.92670602361704,7009.291239618437,7721.445758955193,3417.91515982027,4067.6919597119545,26418.737065003654,842.813394239882,4426.206422291019,22730.488853466304,29332.541884527425,10335.000143914725,21532.76734697524,2915.182022773418,4197.971284315227,2989.0016854877713,1415.7107599679794,NA,NA
MN1101,421.5,18334,622694,10510902,10613,7811,17557,14751,17412,24865,22913,3282,18237,12467,24896,8176,13969,12180,2949,2546,11166,61875,103577.65591955124,17.831432920547915,1198.4932206733586,95150.77451077316,648335.9408377728,1463.0854383801377,1606.880829433222,1487.196691766089,2098.7679719301987,2001.5301646490368,2424.109939751083,1408.3114002236864,1029.2958758296859,2489.9491962688717,1438.3264580754956,1356.0088495286452,763.4867385881696,1500.4129431593158,1546.4763173097738,589.8457425463034,484.28813737278347,1109.0933233952858,3352.657155153208,NA,0,0,0,0,61875,61875,44770,61875,61875,61875,26904,61875,59534,23827,26904,26904,24646,61875,28219,29450,61875,0,NA,NA,NA,NA,NA,17.152323232323234,12.623838383838384,39.215992852356486,23.84,28.14060606060606,40.18585858585858,85.16577460600654,5.304242424242425,30.632915644841603,52.32299492172745,92.53642581028843,30.3895331549212,56.67856853039033,19.684848484848484,10.450405754987774,8.64516129032258,18.046060606060607,NA,NA,NA,NA,NA,NA,3486.8499584101087,2566.2670977453467,11017.969344221097,4846.369971485411,5720.6282127533505,8169.274875165178,39817.47076116928,1078.2863045758868,6472.153100951371,27621.589061242837,43263.463982492576,14207.988679953072,28926.631177647534,4001.680110394989,4658.187833706426,3692.438441613799,3668.535035395007,NA,NA
MN1102,449.5,16314,564200,5591100,8951,3773,14631,23280,14676,26537,22850,2555,19846,13411,25457,9942,15663,12642,3593,2911,7101,63246,67505.49146987835,19.29637271613502,955.8038501701068,71900.92459071719,677942.2696358444,984.8329807637435,850.5709846920479,1340.5745037110023,2289.2230122904148,1639.5471935873027,2293.6691130152144,1229.2631939499367,1051.914920514012,2248.532632629556,1218.4879974788425,1134.0167547263136,977.9018355642861,1429.5453822806746,1449.333984973788,629.3671424534332,529.974527689775,1146.4841909071401,2974.2082980181467,NA,0,0,0,0,63246,63246,45726,63246,63246,63246,28197,63246,62593,23632,28197,28197,26756,63246,31034,31108,63246,0,NA,NA,NA,NA,NA,14.152673686873479,5.965594662113019,31.997113239732318,36.80865193055687,23.204629541789203,41.95838471998229,81.0369897506827,4.039781171931822,31.706420845781476,56.749322951929585,90.28265418306913,35.2590701138419,58.54014052922709,19.98861588084622,11.577624540826191,9.357721486434357,11.227587515415994,NA,NA,NA,NA,NA,NA,2814.6922396480954,1186.4416286091523,8801.831088032262,7320.526569248862,4614.950676450811,8344.708254640407,36149.7933084257,803.435703408902,6371.57707779607,30205.47241319005,40274.19195400504,15728.719964795388,27520.60652943781,3975.3479790491065,4692.531166268499,3783.759187293703,2232.949739843905,NA,NA
