GEOID,total_pop__estimate,median_age__estimate,pct_white_nh__estimate,pct_black_nh__estimate,pct_asian_nh__estimate,pct_hispanic__estimate,pct_other_nh__estimate,pct_under18__estimate,pct_65plus__estimate,pct_foreign_born__estimate,median_hh_income__estimate,pct_poverty__estimate,pct_bachelors_plus__estimate,pct_unemployed__estimate,pct_snap__estimate,pct_transit_commute__estimate,median_gross_rent__estimate,median_home_value__estimate,pct_renter__estimate,pct_rent_burdened__estimate,pct_no_vehicle__estimate,pct_vacant__estimate,pop_density__estimate,total_pop__moe,median_age__moe,pct_white_nh__moe,pct_black_nh__moe,pct_asian_nh__moe,pct_hispanic__moe,pct_other_nh__moe,pct_under18__moe,pct_65plus__moe,pct_foreign_born__moe,median_hh_income__moe,pct_poverty__moe,pct_bachelors_plus__moe,pct_unemployed__moe,pct_snap__moe,pct_transit_commute__moe,median_gross_rent__moe,median_home_value__moe,pct_renter__moe,pct_rent_burdened__moe,pct_no_vehicle__moe,pct_vacant__moe,pop_density__moe,total_pop__universe,median_age__universe,pct_white_nh__universe,pct_black_nh__universe,pct_asian_nh__universe,pct_hispanic__universe,pct_other_nh__universe,pct_under18__universe,pct_65plus__universe,pct_foreign_born__universe,median_hh_income__universe,pct_poverty__universe,pct_bachelors_plus__universe,pct_unemployed__universe,pct_snap__universe,pct_transit_commute__universe,median_gross_rent__universe,median_home_value__universe,pct_renter__universe,pct_rent_burdened__universe,pct_no_vehicle__universe,pct_vacant__universe,pop_density__universe,total_pop__universe_moe,median_age__universe_moe,pct_white_nh__universe_moe,pct_black_nh__universe_moe,pct_asian_nh__universe_moe,pct_hispanic__universe_moe,pct_other_nh__universe_moe,pct_under18__universe_moe,pct_65plus__universe_moe,pct_foreign_born__universe_moe,median_hh_income__universe_moe,pct_poverty__universe_moe,pct_bachelors_plus__universe_moe,pct_unemployed__universe_moe,pct_snap__universe_moe,pct_transit_commute__universe_moe,median_gross_rent__universe_moe,median_home_value__universe_moe,pct_renter__universe_moe,pct_rent_burdened__universe_moe,pct_no_vehicle__universe_moe,pct_vacant__universe_moe,pop_density__universe_moe,total_pop__share,median_age__share,pct_white_nh__share,pct_black_nh__share,pct_asian_nh__share,pct_hispanic__share,pct_other_nh__share,pct_under18__share,pct_65plus__share,pct_foreign_born__share,median_hh_income__share,pct_poverty__share,pct_bachelors_plus__share,pct_unemployed__share,pct_snap__share,pct_transit_commute__share,median_gross_rent__share,median_home_value__share,pct_renter__share,pct_rent_burdened__share,pct_no_vehicle__share,pct_vacant__share,pop_density__share,total_pop__share_moe,median_age__share_moe,pct_white_nh__share_moe,pct_black_nh__share_moe,pct_asian_nh__share_moe,pct_hispanic__share_moe,pct_other_nh__share_moe,pct_under18__share_moe,pct_65plus__share_moe,pct_foreign_born__share_moe,median_hh_income__share_moe,pct_poverty__share_moe,pct_bachelors_plus__share_moe,pct_unemployed__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,median_gross_rent__share_moe,median_home_value__share_moe,pct_renter__share_moe,pct_rent_burdened__share_moe,pct_no_vehicle__share_moe,pct_vacant__share_moe,pop_density__share_moe
36047069200,2301,42,194,1711,34,278,84,409,400,888,104712,131,729,94,108,558,2058,684900,314,204,226,121,32833.503185998685,417,5.8,103,391,34,150,64.88451279003334,180,101,185,23983,70,165.4267209370965,45,55,139,267,42283,88,77.15568676384133,78.10249675906654,69,NA,NA,NA,2301,2301,2301,2301,2301,2301,2301,2301,NA,2293,1680,1376,809,1229,NA,NA,809,314,809,930,NA,NA,NA,417,417,417,417,417,417,417,417,NA,419,292,268,117,250,NA,NA,117,11425.231157398961,117,104,NA,NA,NA,8.431116905693177,74.35897435897436,1.477618426770969,12.081703607127336,3.650586701434159,17.774880486744895,17.38374619730552,38.591916558018255,NA,5.713039686000872,43.392857142857146,6.8313953488372094,13.349814585908529,45.40276647681041,NA,NA,38.813349814585905,64.96815286624204,27.935723114956737,13.010752688172044,NA,NA,NA,4.207470856739359,10.351479134557353,1.4531513681567039,6.140207735962093,2.7411327378316055,7.128666104881478,3.0564535690706327,3.9657914809320856,NA,2.868724677912481,6.3306306747326,2.9874508193473823,6.518609116224297,6.528237456663972,NA,NA,9.317381327603433,2364.0645315718843,8.768171293053593,7.275293841197783,NA
36047069601,3434,40.3,942,1923,110,382,77,634,614,1247,101760,193,633,138,116,547,2457,628000,755,491,338,320,21122.980709556017,499,5.3,308,560,101,281,66.57326790837296,250,172.4934781375806,314,13472,125,185.1080765390857,89,65,211,320,166967,178,177.52464617624224,124.86793023030373,114,NA,NA,NA,3434,3434,3434,3434,3434,3434,3434,3434,NA,3434,2532,2082,1295,1852,NA,NA,1295,736,1295,1615,NA,NA,NA,499,499,499,499,499,499,499,499,NA,499,361,362,167,312,NA,NA,167,11425.231157398961,167,146,NA,NA,NA,27.431566686080373,55.998835177635414,3.20326150262085,11.124053581828772,2.2422830518345953,18.462434478741994,17.88002329644729,36.31333721607455,NA,5.620267909143855,25,6.628242074927954,8.957528957528957,29.535637149028076,NA,NA,58.3011583011583,66.71195652173913,26.1003861003861,19.814241486068113,NA,NA,NA,8.034683780849896,14.132220684623615,2.9041101492108923,8.021630418108652,1.911073482948735,6.767790534926407,4.298963579304947,7.467664760417452,NA,3.5472702371515696,6.38296356429721,4.116454816574952,4.884574967093988,10.249108187357482,NA,NA,11.506687797029654,1035.8780345099121,9.035777660437905,6.827766087790856,NA
36047069602,5847,47.7,3125,1519,449,545,209,1032,1678,2782,119451,212,2146,93,251,1185,1704,886000,361,262,412,449,20663.743923522252,1142,4.7,759,988,188,567,225.57925436528953,327,453.4280538299323,786,29380,138,665.407394007611,93,174,753,425,74892,197,196.88321411435766,281.5759222660915,216,NA,NA,NA,5847,5847,5847,5847,5847,5847,5847,5847,NA,5844,4552,2981,1954,2888,NA,NA,1954,342,1954,2403,NA,NA,NA,1142,1142,1142,1142,1142,1142,1142,1142,NA,1142,998,836,275,842,NA,NA,275,11425.231157398961,275,186,NA,NA,NA,53.4462117325124,25.979134598939627,7.679151701727381,9.321019326150163,3.5744826406704293,17.650076962544894,28.69847785188986,47.57995553275184,NA,3.6276522929500343,47.14411247803164,3.119758470311976,12.845445240532241,41.03185595567867,NA,NA,18.474923234390992,76.60818713450293,21.084953940634595,18.684977111943404,NA,NA,NA,7.716122675980437,16.117723427269244,2.8440772313825096,9.524859282433388,3.794340452124276,4.403793584761747,5.359089971125744,9.713307686616988,NA,2.252478906188276,10.336773243520165,2.994564864915874,8.719369685544967,23.167042449326857,NA,NA,9.740833054717243,2559.9054211570183,14.101387050555564,8.87164919013879,NA
36047069800,1397,40,707,141,130,324,95,406,331,355,128194,47,356,49,18,107,2244,791700,86,30,44,84,7174.5528681412625,274,3.3,164,101,103,262,92.24424101265076,196,83.86894538504703,158,39138,26,98.0357077803797,58,29,54,174,150571,39,39.35733730830886,35.73513677041127,53,NA,NA,NA,1397,1397,1397,1397,1397,1397,1397,1397,NA,1337,962,614,393,554,NA,NA,393,79,393,477,NA,NA,NA,274,274,274,274,274,274,274,274,NA,273,146,139,55,151,NA,NA,55,11425.231157398961,55,65,NA,NA,NA,50.6084466714388,10.093056549749463,9.305654974946313,23.192555476020043,6.800286327845383,29.062276306370794,23.693629205440228,25.41159627773801,NA,3.5153328347045623,37.00623700623701,7.980456026058632,4.580152671755725,19.314079422382672,NA,NA,21.88295165394402,37.9746835443038,11.195928753180661,17.61006289308176,NA,NA,NA,6.267990238175453,6.95348011124792,7.1434629221281005,18.19445368321818,6.466913957189559,12.819959898852446,3.8008086715712133,10.152526158579176,NA,1.8073320224215896,8.5035097059487,9.27187845429728,7.351242432285826,8.203461642891877,NA,NA,9.439290536770544,5492.245420806848,8.956894739615462,10.848882814660413,NA
36047070000,1214,47.5,718,131,89,113,163,184,275,379,95331,56,350,9,44,118,1759,811100,333,181,166,196,15545.723376677328,278,4.7,209,174,78,88,187.65127231116767,64,97.65756499114649,204,24486,45,89.16277250063504,15,34,115,338,87451,152,106.07073111843813,80.4114419718985,107,NA,NA,NA,1214,1214,1214,1214,1214,1214,1214,1214,NA,1214,963,651,600,631,NA,NA,600,324,600,796,NA,NA,NA,278,278,278,278,278,278,278,278,NA,278,243,220,156,220,NA,NA,156,11425.231157398961,156,148,NA,NA,NA,59.14332784184514,10.790774299835256,7.3311367380560135,9.308072487644152,13.42668863261944,15.156507413509061,22.652388797364086,31.219110378912685,NA,4.612850082372323,36.3447559709242,1.3824884792626728,7.333333333333333,18.700475435816166,NA,NA,55.5,55.864197530864196,27.666666666666668,24.623115577889447,NA,NA,NA,10.62812797409196,14.11816891578882,6.201838814469715,6.92829576660888,15.148392286097224,3.9681186710020278,6.148375550041946,15.20737815752262,NA,3.553057483380824,1.2716904390022086,2.2562844061625578,5.336265860443362,17.01887150996837,NA,NA,20.821932613899648,1970.2145123509265,11.307832094025214,12.638568865921048,NA
36047070201,6531,41.6,5568,43,454,121,345,2049,1443,1523,130174,261,1957,97,58,401,2314,1120400,528,167,130,181,16425.49951446786,879,7.3,1017,23,391,177,358.122883937902,453,401.71631781644123,427,29110,171,424.12498157972254,87,81,191,413,122545,208,125.63041033125698,109.78615577567146,174,NA,NA,NA,6531,6531,6531,6531,6531,6531,6531,6531,NA,6531,4102,2409,2151,2299,NA,NA,2151,454,2151,2332,NA,NA,NA,879,879,879,879,879,879,879,879,NA,879,533,416,268,426,NA,NA,268,11425.231157398961,268,225,NA,NA,NA,85.25493798805697,0.658398407594549,6.951462256928495,1.8527024957893126,5.2824988516306846,31.37344970142398,22.094625631603122,23.31955290154647,NA,3.99632521819017,47.7084349098001,4.026567040265671,2.6964202696420267,17.442366246194,NA,NA,24.546722454672246,36.784140969163,6.04370060437006,7.761578044596913,NA,NA,NA,10.5272311967867,0.3408357735015967,5.9132757401705165,2.6986560754333317,5.437144867286602,5.502774880390968,5.384322455983816,5.7354665284246495,NA,2.562441499130964,8.275028673363247,3.543887273482396,3.750674313283324,7.65350573789602,NA,NA,9.173540001836871,926.1124337366833,5.0481066986307415,7.4237313550078285,NA
36047070202,14,NA,9,0,0,5,0,0,0,5,NA,0,14,0,0,0,NA,NA,9,0,0,0,7.138303955020696,18,NA,12,14,14,6,28,14,48.49742261192856,6,NA,14,23.916521486202797,14,14,14,NA,NA,12,28,19.79898987322333,14,NA,NA,NA,14,14,14,14,14,14,14,14,NA,14,14,14,9,14,NA,NA,9,9,9,9,NA,NA,NA,18,18,18,18,18,18,18,18,NA,18,18,18,12,18,NA,NA,12,11425.231157398961,12,12,NA,NA,NA,64.28571428571429,0,0,35.714285714285715,0,0,0,35.714285714285715,NA,0,100,0,0,0,NA,NA,100,0,0,0,NA,NA,NA,22.702648429884658,100,100,62.81107508780569,200,100,346.41016151377545,62.81107508780569,NA,100,112.4858267715973,100,155.55555555555557,100,NA,NA,188.56180831641265,311.11111111111114,219.9887763691481,155.55555555555557,NA
36047070203,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,14,NA,14,14,14,14,28,14,48.49742261192856,14,NA,14,28,14,14,14,NA,NA,14,28,19.79898987322333,14,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,NA,NA,14,11425.231157398961,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36047070601,2437,43.4,1887,0,47,134,369,511,614,341,148214,8,1017,20,71,149,1902,886700,126,54,34,297,14977.392586791611,593,9,410,14,45,136,487.21453180298306,262,179.47144619688115,128,34408,13,292.6550870905886,22,77,87,329,25918,91,70.09992867328754,35.11409973215888,161,NA,NA,NA,2437,2437,2437,2437,2437,2437,2437,2437,NA,2437,1768,1168,880,1115,NA,NA,880,119,880,1177,NA,NA,NA,593,593,593,593,593,593,593,593,NA,593,381,291,158,285,NA,NA,158,11425.231157398961,158,158,NA,NA,NA,77.43126795240049,0,1.9286007386130488,5.498563807960608,15.141567501025852,20.96840377513336,25.194911776774724,13.992613869511695,NA,0.3282724661469019,57.522624434389144,1.7123287671232876,8.068181818181818,13.36322869955157,NA,NA,14.318181818181818,45.378151260504204,3.8636363636363638,25.233644859813083,NA,NA,NA,25.259611677933098,0.5744768157570783,1.7859029717885389,5.417865999913575,19.649952475262154,9.463036523174372,4.080341191555224,3.999284279913525,NA,0.527428186025341,10.969842734388989,1.834612526071877,8.629255036009774,7.015332059526419,NA,NA,10.016265317132925,4357.1702202269325,3.9294766490528756,13.252796646636108,NA
36047070602,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,14,NA,14,14,14,14,28,14,48.49742261192856,14,NA,14,28,14,14,14,NA,NA,14,28,19.79898987322333,14,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,14,14,14,14,14,14,14,14,NA,14,14,14,14,14,NA,NA,14,11425.231157398961,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36047072000,1678,43.6,31,1233,164,56,194,361,353,868,76912,406,456,55,64,276,2034,639200,365,145,181,127,27487.352073394966,429,9.7,27,365,144,41,184.48035125725448,186,152.88557812952797,270,53494,321,154.23683088030563,38,47,104,262,519894,106,85.84870412533901,69.8927750200262,78,NA,NA,NA,1678,1678,1678,1678,1678,1678,1678,1678,NA,1678,1206,907,592,806,NA,NA,592,335,592,719,NA,NA,NA,429,429,429,429,429,429,429,429,NA,429,324,225,136,220,NA,NA,136,11425.231157398961,136,119,NA,NA,NA,1.8474374255065553,73.4803337306317,9.773539928486294,3.3373063170441,11.561382598331347,21.513706793802147,21.03694874851013,51.728247914183555,NA,24.195470798569726,37.81094527363184,6.063947078280044,10.81081081081081,34.24317617866005,NA,NA,61.6554054054054,43.28358208955224,30.574324324324323,17.663421418636997,NA,NA,NA,1.5381755617361448,10.965216228843436,8.209813433441859,2.2895730019500644,10.589269620871969,9.62374194184912,7.3543903984383885,9.165606606659889,NA,18.10218115841477,7.770030823697091,3.9102650190474284,7.54073150511503,8.895565027726674,NA,NA,10.953647394620177,1476.4162419111103,9.489596202600069,10.44707345173565,NA
36047072200,2242,48.7,3,1828,5,46,360,316,485,1323,NA,241,493,172,74,400,1765,760900,162,114,218,253,22569.139159953385,607,12,2,441,9,61,345.63853951780317,164,129.15881696578055,421,NA,328,131,97,50,172,169,117869,83,69.86415389883427,90.27181176868004,116,NA,NA,NA,2242,2242,2242,2242,2242,2242,2242,2242,NA,2242,1704,1371,923,1167,NA,NA,923,134,923,1176,NA,NA,NA,607,607,607,607,607,607,607,607,NA,607,487,455,348,446,NA,NA,348,11425.231157398961,348,338,NA,NA,NA,0.13380909901873328,81.53434433541481,0.22301516503122212,2.0517395182872433,16.057091882247992,14.094558429973238,21.632471008028546,59.00981266726137,NA,10.749330954504906,28.931924882629108,12.545587162654996,8.017334777898158,34.27592116538132,NA,NA,17.551462621885157,85.07462686567165,23.61863488624052,21.51360544217687,NA,NA,NA,0.08151863747779367,29.566810039906606,0.39686046028896244,2.6634757898474692,14.790884405732063,6.240682941959479,8.21520542787353,9.867380213582692,NA,14.337404821743267,11.290411807157009,5.7203313548117505,4.495322738341051,6.755149014406664,NA,NA,6.088748947728247,7253.89839806341,4.044139717418753,7.685299315349171,NA
36047072400,1586,44.7,14,1480,0,34,58,349,387,941,69263,276,418,66,124,392,1640,670000,298,109,306,187,21370.603106224742,406,10.6,18,401,14,30,53.777318638995006,177,115.09561242723373,287,30826,207,131.24404748406687,76,58,155,223,46392,106,61.814237842102365,115.37764081484765,75,NA,NA,NA,1586,1586,1586,1586,1586,1586,1586,1586,NA,1586,1154,815,631,732,NA,NA,631,258,631,818,NA,NA,NA,406,406,406,406,406,406,406,406,NA,406,276,251,131,237,NA,NA,131,11425.231157398961,131,102,NA,NA,NA,0.8827238335435057,93.31651954602775,0,2.1437578814627996,3.656998738965952,22.005044136191678,24.401008827238336,59.331651954602776,NA,17.402269861286253,36.22183708838821,8.098159509202453,19.6513470681458,53.55191256830601,NA,NA,47.22662440570523,42.248062015503876,48.49445324881141,22.860635696821515,NA,NA,NA,1.112207646357162,8.284105746170589,0.8827238335435058,1.8101948901029192,3.258958405668113,9.634184333427047,3.694050885909265,9.837417611736313,NA,12.267911116464013,7.368510599813158,8.985448116795945,8.236748205671484,12.155256032450618,NA,NA,13.640662792433627,1871.0598946041073,15.263577132294435,8.714313345341324,NA
36047072600,2672,43,76,2100,2,199,295,439,444,1123,97292,542,705,195,204,518,2175,760400,151,80,136,24,25140.900963933003,644,5.7,75,391,5,142,336.873863634447,201,127.88666857808127,493,57966,245,180.8562965450747,139,89,181,265,104430,72,62.14499175315739,63.00793600809346,28,NA,NA,NA,2672,2672,2672,2672,2672,2672,2672,2672,NA,2672,1994,1412,731,1126,NA,NA,731,104,731,755,NA,NA,NA,644,644,644,644,644,644,644,644,NA,644,511,396,145,213,NA,NA,145,11425.231157398961,145,145,NA,NA,NA,2.844311377245509,78.59281437125749,0.0748502994011976,7.447604790419161,11.040419161676647,16.429640718562876,16.61676646706587,42.028443113772454,NA,20.28443113772455,35.35606820461384,13.810198300283286,27.906976744186046,46.00355239786856,NA,NA,20.656634746922023,76.92307692307692,18.6046511627907,3.1788079470198674,NA,NA,NA,2.7218851418076833,23.936196427412515,0.1862541127803797,5.002048917204141,12.323548159122556,6.395858752775349,2.6206791006837467,15.421271076692692,NA,7.757065322828015,0.4121155537481841,9.050254583002523,10.843912451738916,13.515297389395014,NA,NA,8.956798507502942,8450.826023621197,7.789439807367482,3.658014904440036,NA
36047072800,3153,48.9,37,2455,136,299,226,649,895,1438,62333,321,835,89,176,535,2120,325600,182,60,562,227,38507.87540995357,686,4.2,33,540,184,291,122.44182292011173,326,205.4093474017188,342,18355,245,210.13329103214465,64,115,133,263,151415,119,66.34756966159348,158.68522300453813,114,NA,NA,NA,3153,3153,3153,3153,3153,3153,3153,3153,NA,3070,2264,1377,1410,1241,NA,NA,1410,128,1410,1637,NA,NA,NA,686,686,686,686,686,686,686,686,NA,641,391,295,233,268,NA,NA,233,11425.231157398961,233,209,NA,NA,NA,1.1734855692990802,77.86235331430383,4.313352362829051,9.48303203298446,7.167776720583571,20.583571202029812,28.385664446558835,45.607358071677766,NA,10.456026058631922,36.881625441696116,6.463326071169209,12.4822695035461,43.11039484286866,NA,NA,12.907801418439716,46.875,39.858156028368796,13.86682956627978,NA,NA,NA,1.0150034210723542,2.517167314721122,5.759759577076259,8.995730436292837,3.5564484598777097,9.319145382719391,2.0736713499255988,4.380754502308613,NA,7.676032467181444,6.7509167287596235,4.436734573002734,7.890892170382259,5.308800088009376,NA,NA,8.165730803161185,4184.365673994935,9.12561084842978,6.735157937423705,NA
36047073000,2109,44.8,99,1677,85,33,215,256,337,877,132227,58,922,128,39,664,1840,796500,228,66,210,61,29526.606345517026,475,6.4,68,497,93,23,97.78036612735708,108,105.78752289377042,218,22491,39,357.7722739397227,86,24,273,784,63087,104,64.19501538281614,142.9475428260311,54,NA,NA,NA,2109,2109,2109,2109,2109,2109,2109,2109,NA,2108,1621,1237,741,1095,NA,NA,741,192,741,802,NA,NA,NA,475,475,475,475,475,475,475,475,NA,475,384,295,151,285,NA,NA,151,11425.231157398961,151,137,NA,NA,NA,4.694167852062589,79.51635846372689,4.030346135609293,1.5647226173541964,10.194404931247037,12.138454243717401,15.97913703176861,41.58368895211,NA,2.7514231499051234,56.87847008019741,10.347615198059822,5.2631578947368425,60.63926940639269,NA,NA,30.76923076923077,34.375,28.34008097165992,7.605985037406484,NA,NA,NA,3.0460128968515847,15.316832280608878,4.315232383690435,1.0320533150167246,4.027883124336152,4.3300796763445755,3.4940206246377095,4.373800129620781,NA,1.74312106711411,17.480973555281835,6.4996138932465986,3.0561344487887525,19.299806080691912,NA,NA,12.556646381127473,2045.8061560245478,18.40644646026251,6.606619324279009,NA
36047073200,1877,38.6,34,1590,85,64,104,480,306,706,85846,273,402,134,103,254,1565,680100,235,109,119,52,30380.142806603246,409,6.5,40,403,71,61,108.7382177525455,249,135.57654664432192,180,16698,292,160.7917908352289,68,81,95,791,100811,101,89.9166280506559,64.93843238021688,46,NA,NA,NA,1877,1877,1877,1877,1877,1877,1877,1877,NA,1877,1234,858,683,717,NA,NA,683,202,683,735,NA,NA,NA,409,409,409,409,409,409,409,409,NA,409,255,144,150,147,NA,NA,150,11425.231157398961,150,144,NA,NA,NA,1.8114011720831114,84.7096430474161,4.528502930207778,3.4096963239211506,5.54075652637187,25.572722429408632,16.302610548748003,37.6132125732552,NA,14.544485881726159,32.57698541329011,15.617715617715618,15.080527086383603,35.425383542538356,NA,NA,34.40702781844802,53.960396039603964,17.423133235724745,7.074829931972789,NA,NA,NA,2.094188337943855,10.966781589574396,3.6516569985846155,3.1637985177746653,5.665987651964716,12.038771806317287,6.2891300498342435,4.9789616525683895,NA,15.230494262862033,11.15643964362843,7.479414207670788,11.387590767990535,11.081646713951427,NA,NA,12.711262711012603,3052.354283779314,8.703845716147995,6.1030829709124905,NA
36047073400,1142,49.5,40,707,70,100,225,83,327,790,138750,70,315,46,89,196,1443,686300,93,0,109,107,19571.631311106576,411,6.5,34,277,66,103,198.48677537810926,66,103.95191195932858,372,58377,43,128.16785868539742,29,65,124,947,67937,55,28,58.89821729050889,59,NA,NA,NA,1142,1142,1142,1142,1142,1142,1142,1142,NA,1133,968,747,439,692,NA,NA,439,82,439,546,NA,NA,NA,411,411,411,411,411,411,411,411,NA,408,379,364,140,359,NA,NA,140,11425.231157398961,140,124,NA,NA,NA,3.502626970227671,61.90893169877408,6.129597197898423,8.756567425569177,19.702276707530647,7.267950963222416,28.63397548161121,69.1768826619965,NA,6.17828773168579,32.54132231404959,6.157965194109773,20.273348519362187,28.32369942196532,NA,NA,21.184510250569478,0,24.829157175398635,19.5970695970696,NA,NA,NA,2.6971948126738754,9.586894223801302,5.341743458836366,8.450771029867367,15.868443991985368,5.153525773902225,13.749737636694473,21.006246109338385,NA,3.074718914754256,3.6028602920890123,2.4632154524574386,13.32023527048791,10.255794110250593,NA,NA,10.550864312635463,34.146341463414636,10.830675487595377,9.84675785132417,NA
36047073600,2918,46.3,22,1630,535,401,330,377,525,1592,82358,190,620,50,235,688,1672,661700,670,250,345,130,42465.096662459655,631,4.1,16,436,336,289,291.1700534052223,206,188.2551460120015,427,19791,135,231.61606161922364,40,99,176,132,197016,129,124.66755792907793,121.56479753612885,76,NA,NA,NA,2918,2918,2918,2918,2918,2918,2918,2918,NA,2918,2139,1692,1073,1637,NA,NA,1073,638,1073,1203,NA,NA,NA,631,631,631,631,631,631,631,631,NA,631,453,349,149,344,NA,NA,149,11425.231157398961,149,140,NA,NA,NA,0.7539410555174777,55.860178204249486,18.334475668265934,13.742289239204935,11.309115832762165,12.919808087731322,17.991775188485263,54.55791638108293,NA,6.511309115832762,28.985507246376812,2.955082742316785,21.90121155638397,42.02810018326206,NA,NA,62.44175209692451,39.18495297805643,32.152842497670086,10.806317539484622,NA,NA,NA,0.5235218977917889,8.794488506594082,10.810649380340394,9.447706468304771,9.67409378347245,6.483277130304711,5.146372046600241,8.657087655535735,NA,4.406988393287784,8.9201208170575,2.2841372078224413,8.710820749243634,6.131170788080067,NA,NA,8.327886238683,701.9916758499834,10.412550836829077,6.191103684005359,NA
36047073800,3517,38.6,822,1802,152,437,304,792,615,1349,73125,168,582,144,261,882,1707,779100,682,358,482,94,50493.98819353892,594,3.2,277,653,157,339,410.7164471992813,238,215.97222043586996,447,29759,112,207.58612670407433,116,164,347,207,109007,205,190.30764566879597,208.568933448872,72,NA,NA,NA,3517,3517,3517,3517,3517,3517,3517,3517,NA,3517,2451,1670,1296,1526,NA,NA,1296,638,1296,1390,NA,NA,NA,594,594,594,594,594,594,594,594,NA,594,412,405,194,358,NA,NA,194,11425.231157398961,194,219,NA,NA,NA,23.372192209269265,51.236849587716804,4.321865226044925,12.425362524879159,8.64373045208985,22.519192493602503,17.48649417116861,38.356553881148706,NA,4.776798407733864,23.745410036719708,8.622754491017965,20.13888888888889,57.79816513761468,NA,NA,52.623456790123456,56.1128526645768,37.19135802469136,6.762589928057554,NA,NA,NA,6.815403254076973,16.42703075310307,4.403949646997904,9.40767461230892,11.586424863422343,5.597191440537286,5.383973549445496,10.934780529772988,NA,3.0806434736561537,7.469915288108794,6.6238597041170575,12.28999268601312,18.25408342574805,NA,NA,13.716942483183825,1005.3051868553941,15.099659910222677,5.069090360433507,NA
36047074000,3287,40.3,514,1600,653,320,200,919,549,1772,68125,507,647,166,160,750,2136,732400,727,410,460,17,52426.67963556795,810,6.6,394,726,290,237,139.12943613772032,400,171.62459031269384,653,44753,294,193.10618840420418,84,98,443,150,115359,250,245.8088688391857,237.2003372678884,27,NA,NA,NA,3287,3287,3287,3287,3287,3287,3287,3287,NA,3287,2205,1622,1045,1377,NA,NA,1045,713,1045,1062,NA,NA,NA,810,810,810,810,810,810,810,810,NA,810,523,540,222,518,NA,NA,222,11425.231157398961,222,224,NA,NA,NA,15.63735929418923,48.67660480681472,19.86613933678126,9.735320961362945,6.08457560085184,27.958624885914208,16.7021600243383,53.909339823547306,NA,15.424399148159416,29.342403628117914,10.234278668310727,15.311004784688995,54.46623093681917,NA,NA,69.56937799043062,57.50350631136045,44.01913875598086,1.60075329566855,NA,NA,NA,11.35032620557629,18.54595431939382,7.339807197176676,6.799408796675939,3.9582470634696505,10.030956969907512,3.2127903646450835,14.770992094697203,NA,8.09652116901084,5.315957273562454,3.9000943546173934,8.795841304780351,24.80311318631479,NA,NA,18.812298261937276,922.09050509302,20.682770051591646,2.5198536148933317,NA
36047074200,2516,41.7,630,902,133,208,643,431,599,912,80240,273,648,157,153,448,1766,843600,536,253,381,87,37386.849085660964,445,4.5,395,263,61,105,351.38582783032103,177,146.58444665106867,175,22416,134,168.8638504831629,112,124,128,272,57190,123,117.54998936622665,113.65298060323803,50,NA,NA,NA,2516,2516,2516,2516,2516,2516,2516,2516,NA,2516,1819,1270,934,1103,NA,NA,934,529,934,1021,NA,NA,NA,445,445,445,445,445,445,445,445,NA,445,269,258,126,222,NA,NA,126,11425.231157398961,126,121,NA,NA,NA,25.03974562798092,35.850556438791735,5.286168521462639,8.267090620031796,25.55643879173291,17.130365659777425,23.80763116057234,36.248012718600954,NA,10.850556438791733,35.62396921385377,12.362204724409448,16.38115631691649,40.61650045330916,NA,NA,57.38758029978587,47.82608695652174,40.79229122055675,8.521057786483839,NA,NA,NA,15.061917779052012,8.310314819992154,2.2369577067792927,3.908756165253638,13.214352145421834,6.3491034737574115,4.026465092926456,2.697475296418007,NA,4.96813371619366,7.6437170835890145,8.45375307159454,13.09101819832568,8.236575229167101,NA,NA,10.653240694021507,1033.1767948152244,10.852970085643312,4.791909130168865,NA
